run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_5:ep499:nfe50:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,50,25,12500,12500,recall,0.6358999609947205,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe100:fid,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,100,50,12500,12500,fid,6.946688652038574,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe100:precision,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,100,50,12500,12500,precision,0.6845999956130981,completed,ft_clock_linear_main
linear_ft_beta_0_5:ep499:nfe100:recall,linear_ft_beta_0_5,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.5,heun2,100,50,12500,12500,recall,0.6646999716758728,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe4:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,4,2,12500,12500,fid,312.02752685546875,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe4:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,4,2,12500,12500,precision,0.010400000028312206,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe4:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,4,2,12500,12500,recall,0.0,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe6:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,6,3,12500,12500,fid,208.98739624023438,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe6:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,6,3,12500,12500,precision,0.054499998688697815,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe6:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,6,3,12500,12500,recall,0.029500000178813934,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe8:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,8,4,12500,12500,fid,150.37255859375,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe8:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,8,4,12500,12500,precision,0.11149999499320984,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe8:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,8,4,12500,12500,recall,0.17009998857975006,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe10:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,10,5,12500,12500,fid,112.07770538330078,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe10:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,10,5,12500,12500,precision,0.16339999437332153,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe10:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,10,5,12500,12500,recall,0.22129999101161957,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe15:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,15,8,12500,12500,fid,12.001585006713867,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe15:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,15,8,12500,12500,precision,0.6208999752998352,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe15:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,15,8,12500,12500,recall,0.6270999908447266,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe20:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,20,10,12500,12500,fid,39.14820861816406,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe20:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,20,10,12500,12500,precision,0.4253999888896942,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe20:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,20,10,12500,12500,recall,0.4830999970436096,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe30:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,30,15,12500,12500,fid,17.296520233154297,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe30:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,30,15,12500,12500,precision,0.5824999809265137,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe30:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,30,15,12500,12500,recall,0.5989999771118164,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe50:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,50,25,12500,12500,fid,8.196839332580566,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe50:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,50,25,12500,12500,precision,0.6814999580383301,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe50:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,50,25,12500,12500,recall,0.6437999606132507,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe100:fid,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,100,50,12500,12500,fid,7.73536491394043,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe100:precision,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,100,50,12500,12500,precision,0.6960999965667725,completed,ft_clock_linear_main
linear_ft_beta_0_6:ep499:nfe100:recall,linear_ft_beta_0_6,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.6,heun2,100,50,12500,12500,recall,0.6525999903678894,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe4:fid,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,4,2,12500,12500,fid,303.03076171875,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe4:precision,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,4,2,12500,12500,precision,0.13220000267028809,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe4:recall,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,4,2,12500,12500,recall,0.0015999999595806003,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe6:fid,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,6,3,12500,12500,fid,151.6500701904297,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe6:precision,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,6,3,12500,12500,precision,0.2604999840259552,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe6:recall,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,6,3,12500,12500,recall,0.25189998745918274,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe8:fid,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,8,4,12500,12500,fid,90.38967895507812,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe8:precision,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,8,4,12500,12500,precision,0.3813999891281128,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe8:recall,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,8,4,12500,12500,recall,0.29589998722076416,completed,ft_clock_linear_main
linear_ft_beta_0_7:ep499:nfe10:fid,linear_ft_beta_0_7,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.7,heun2,10,5,12500,12500,fid,56.998565673828125,completed,ft_clock_linear_main
