run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
trig_vp_uniform_euler:ep499:nfe18:fid,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,18,18,12500,12500,fid,16.939220428466797,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe18:precision,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,18,18,12500,12500,precision,0.5773999691009521,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe18:recall,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,18,18,12500,12500,recall,0.6180999875068665,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe18:is_mean,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,18,18,12500,12500,is_mean,9.55419635772705,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe18:is_std,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,18,18,12500,12500,is_std,0.11058355867862701,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe24:fid,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,24,24,12500,12500,fid,10.474726676940918,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe24:precision,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,24,24,12500,12500,precision,0.6259999871253967,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe24:recall,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,24,24,12500,12500,recall,0.6547999978065491,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe24:is_mean,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,24,24,12500,12500,is_mean,9.515742301940918,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe24:is_std,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,24,24,12500,12500,is_std,0.10284555703401566,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe30:fid,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,30,30,12500,12500,fid,7.867336273193359,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe30:precision,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,30,30,12500,12500,precision,0.6432999968528748,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe30:recall,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,30,30,12500,12500,recall,0.6672999858856201,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe30:is_mean,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,30,30,12500,12500,is_mean,9.398955345153809,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe30:is_std,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,30,30,12500,12500,is_std,0.09839203953742981,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe48:fid,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,48,48,12500,12500,fid,6.266444206237793,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe48:precision,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,48,48,12500,12500,precision,0.670699954032898,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe48:recall,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,48,48,12500,12500,recall,0.6739000082015991,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe48:is_mean,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,48,48,12500,12500,is_mean,9.139638900756836,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe48:is_std,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,48,48,12500,12500,is_std,0.12994159758090973,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe96:fid,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,96,96,12500,12500,fid,6.263241291046143,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe96:precision,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,96,96,12500,12500,precision,0.6832000017166138,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe96:recall,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,96,96,12500,12500,recall,0.6718999743461609,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe96:is_mean,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,96,96,12500,12500,is_mean,8.97857666015625,completed,ft_clock_solver_sensitivity
trig_vp_uniform_euler:ep499:nfe96:is_std,trig_vp_uniform_euler,cifar10,0,eval,499,trig_vp,uniform,none,,euler,96,96,12500,12500,is_std,0.12743352353572845,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe6:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,6,3,12500,12500,fid,51.72676467895508,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe6:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,6,3,12500,12500,precision,0.6365999579429626,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe6:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,6,3,12500,12500,recall,0.4145999848842621,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe6:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,6,3,12500,12500,is_mean,6.443610668182373,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe6:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,6,3,12500,12500,is_std,0.06963341683149338,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe12:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,12,6,12500,12500,fid,69.48211669921875,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe12:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,12,6,12500,12500,precision,0.37129998207092285,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe12:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,12,6,12500,12500,recall,0.38920000195503235,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe12:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,12,6,12500,12500,is_mean,7.355739116668701,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe12:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,12,6,12500,12500,is_std,0.12531842291355133,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe18:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,18,9,12500,12500,fid,54.536888122558594,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe18:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,18,9,12500,12500,precision,0.3434000015258789,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe18:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,18,9,12500,12500,recall,0.4812999963760376,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe18:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,18,9,12500,12500,is_mean,8.704370498657227,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe18:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,18,9,12500,12500,is_std,0.11200788617134094,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe24:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,24,12,12500,12500,fid,43.43906021118164,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe24:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,24,12,12500,12500,precision,0.37939998507499695,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe24:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,24,12,12500,12500,recall,0.5342999696731567,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe24:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,24,12,12500,12500,is_mean,9.319880485534668,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe24:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,24,12,12500,12500,is_std,0.15299810469150543,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe30:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,30,15,12500,12500,fid,35.50239944458008,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe30:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,30,15,12500,12500,precision,0.4258999824523926,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe30:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,30,15,12500,12500,recall,0.5644999742507935,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe30:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,30,15,12500,12500,is_mean,9.586709976196289,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe30:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,30,15,12500,12500,is_std,0.169809490442276,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe48:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,48,24,12500,12500,fid,21.551034927368164,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe48:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,48,24,12500,12500,precision,0.5205000042915344,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe48:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,48,24,12500,12500,recall,0.6197999715805054,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe48:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,48,24,12500,12500,is_mean,9.796232223510742,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe48:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,48,24,12500,12500,is_std,0.12567538022994995,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe96:fid,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,96,48,12500,12500,fid,9.273136138916016,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe96:precision,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,96,48,12500,12500,precision,0.6441999673843384,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe96:recall,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,96,48,12500,12500,recall,0.6599000096321106,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe96:is_mean,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,96,48,12500,12500,is_mean,9.589860916137695,completed,ft_clock_solver_sensitivity
trig_vp_uniform_heun2:ep499:nfe96:is_std,trig_vp_uniform_heun2,cifar10,0,eval,499,trig_vp,uniform,none,,heun2,96,48,12500,12500,is_std,0.1029263436794281,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe6:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,6,2,12500,12500,fid,199.58010864257812,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe6:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,6,2,12500,12500,precision,0.07339999824762344,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe6:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,6,2,12500,12500,recall,0.04189999774098396,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe6:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,6,2,12500,12500,is_mean,2.8740146160125732,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe6:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,6,2,12500,12500,is_std,0.017141109332442284,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe12:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,12,4,12500,12500,fid,97.28559875488281,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe12:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,12,4,12500,12500,precision,0.14669999480247498,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe12:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,12,4,12500,12500,recall,0.23839999735355377,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe12:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,12,4,12500,12500,is_mean,7.043259620666504,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe12:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,12,4,12500,12500,is_std,0.10391486436128616,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe18:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,18,6,12500,12500,fid,55.09674072265625,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe18:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,18,6,12500,12500,precision,0.2994999885559082,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe18:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,18,6,12500,12500,recall,0.4292999804019928,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe18:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,18,6,12500,12500,is_mean,9.189823150634766,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe18:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,18,6,12500,12500,is_std,0.15357153117656708,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe24:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,24,8,12500,12500,fid,34.36180877685547,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe24:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,24,8,12500,12500,precision,0.4327999949455261,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe24:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,24,8,12500,12500,recall,0.5378000140190125,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe24:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,24,8,12500,12500,is_mean,9.724496841430664,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe24:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,24,8,12500,12500,is_std,0.11169841140508652,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe30:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,30,10,12500,12500,fid,23.564435958862305,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe30:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,30,10,12500,12500,precision,0.5169000029563904,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe30:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,30,10,12500,12500,recall,0.597599983215332,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe30:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,30,10,12500,12500,is_mean,9.795540809631348,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe30:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,30,10,12500,12500,is_std,0.10927076637744904,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe48:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,48,16,12500,12500,fid,10.86305046081543,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe48:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,48,16,12500,12500,precision,0.6372999548912048,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe48:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,48,16,12500,12500,recall,0.645799994468689,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe48:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,48,16,12500,12500,is_mean,9.616597175598145,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe48:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,48,16,12500,12500,is_std,0.10486301779747009,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe96:fid,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,96,32,12500,12500,fid,6.08228063583374,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe96:precision,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,96,32,12500,12500,precision,0.6902999877929688,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe96:recall,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,96,32,12500,12500,recall,0.6678000092506409,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe96:is_mean,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,96,32,12500,12500,is_mean,9.181130409240723,completed,ft_clock_solver_sensitivity
trig_vp_uniform_rk3:ep499:nfe96:is_std,trig_vp_uniform_rk3,cifar10,0,eval,499,trig_vp,uniform,none,,rk3,96,32,12500,12500,is_std,0.09380096197128296,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe6:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,6,6,12500,12500,fid,19.838956832885742,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe6:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,6,6,12500,12500,precision,0.5949999690055847,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe6:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,6,6,12500,12500,recall,0.5823000073432922,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe6:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,6,6,12500,12500,is_mean,8.316822052001953,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe6:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,6,6,12500,12500,is_std,0.06692826002836227,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe8:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,8,8,12500,12500,fid,16.69901466369629,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe8:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,8,8,12500,12500,precision,0.6154999732971191,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe8:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,8,8,12500,12500,recall,0.6031000018119812,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe8:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,8,8,12500,12500,is_mean,8.417447090148926,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe8:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,8,8,12500,12500,is_std,0.08862175792455673,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe10:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,10,10,12500,12500,fid,14.823097229003906,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe10:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,10,10,12500,12500,precision,0.6328999996185303,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe10:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,10,10,12500,12500,recall,0.6150000095367432,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe10:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,10,10,12500,12500,is_mean,8.441522598266602,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe10:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,10,10,12500,12500,is_std,0.10411617159843445,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe12:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,12,12,12500,12500,fid,13.531049728393555,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe12:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,12,12,12500,12500,precision,0.63919997215271,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe12:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,12,12,12500,12500,recall,0.6225999593734741,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe12:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,12,12,12500,12500,is_mean,8.50885009765625,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe12:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,12,12,12500,12500,is_std,0.11851812899112701,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe18:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,18,18,12500,12500,fid,11.30150032043457,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe18:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,18,18,12500,12500,precision,0.6581999659538269,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe18:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,18,18,12500,12500,recall,0.6417999863624573,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe18:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,18,18,12500,12500,is_mean,8.608317375183105,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe18:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,18,18,12500,12500,is_std,0.12821261584758759,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe20:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,20,20,12500,12500,fid,10.816333770751953,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe20:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,20,20,12500,12500,precision,0.6622999906539917,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe20:recall,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,20,20,12500,12500,recall,0.6394999623298645,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe20:is_mean,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,20,20,12500,12500,is_mean,8.619241714477539,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe20:is_std,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,20,20,12500,12500,is_std,0.1311040073633194,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe24:fid,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,24,24,12500,12500,fid,10.100079536437988,completed,ft_clock_solver_sensitivity
trig_vp_uniform_stork4:ep499:nfe24:precision,trig_vp_uniform_stork4,cifar10,0,eval,499,trig_vp,uniform,none,,stork4,24,24,12500,12500,precision,0.6644999980926514,completed,ft_clock_solver_sensitivity
